X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC
-87.816334137,41.922461857,89,Elmwood Park,village,IL,17,1723724, ,6,25353,24883,21102,481,70,579,5,5729,2095,551,11890,12993,1394,1350,1424,1668,1692,3652,3178,3914,3153,1751,1156,551,38.9,37,40.9,9461,2.61,1326,1767,2036,2411,232,699,6354,3.21,10090,629,6287,3174
-87.688507352,42.0407594700001,90,Evanston,city,IL,17,1724582, ,7,77565,74486,48872,13474,175,6416,16,6739,2687,2846,35490,38996,4285,4106,3706,6331,8393,11053,9677,9506,8344,4537,2809,1739,34.4,32.7,36.1,30047,2.25,6262,8128,5612,6333,403,1792,15621,3.05,33181,3134,16616,13431
-87.701334113,41.721277376,91,Evergreen Park,village,IL,17,1724634, ,6,19653,19852,14715,3704,48,233,3,2035,748,401,9467,10385,1166,1309,1480,1569,1232,2324,2504,3368,2305,1061,1002,532,38.5,35.7,41,7192,2.74,842,1211,1806,1783,150,656,5130,3.31,7559,367,6046,1146
-90.010577451,38.597875227,92,Fairview Heights,city,IL,17,1725141, ,6,17127,17078,11399,4536,55,468,8,519,167,445,8366,8712,981,934,1018,1040,1074,2525,2213,2641,2193,1228,904,327,39.5,37.5,41.2,7353,2.32,1297,1373,1334,2060,190,545,4664,2.91,7876,523,5159,2194
-87.815668135,41.8683648840001,93,Forest Park,village,IL,17,1726935, ,6,14457,14167,7814,4583,38,847,3,1398,479,403,6686,7481,846,621,572,539,815,2710,2203,2305,1921,866,509,260,39.4,38.2,40.6,7159,1.95,1914,2135,800,1144,113,492,3100,2.87,7834,675,3459,3700
-88.1828849999999,42.3998398370001,94,Fox Lake,village,IL,17,1727442, ,6,10451,10579,9819,103,33,101,2,940,298,223,5181,5398,611,532,607,616,556,1473,1512,1720,1330,888,481,253,41,40,42.2,4770,2.21,1012,1071,779,1190,123,299,2659,2.91,5622,852,3297,1473
-87.8440179999999,41.4844106350001,95,Frankfort,village,IL,17,1727624, ,6,19331,17782,15822,1090,25,465,2,815,172,206,8776,9006,1094,1560,1576,1391,700,1171,2754,3137,2416,1267,524,192,40.7,40.6,40.9,5807,3.04,375,459,2247,2234,77,213,4967,3.32,6070,263,5467,340
-87.880947856,41.9368302520001,96,Franklin Park,village,IL,17,1727702, ,6,18615,18333,13703,233,68,565,4,7902,3295,465,9199,9134,1276,1212,1259,1260,1371,2617,2638,2598,2046,1088,692,276,35.7,34.5,36.9,6178,2.96,856,808,1725,1565,185,425,4486,3.51,6569,391,4483,1695
-89.635226373,42.2890718800001,97,Freeport,city,IL,17,1727884, ,6,25125,25638,19775,4155,55,218,8,1056,460,967,12000,13638,1705,1594,1584,1721,1493,2948,2871,3700,3126,2116,1756,1024,41.3,39.5,43.2,11032,2.26,1927,2648,1528,2778,297,1198,6403,2.92,12396,1364,6828,4204
-87.982930353,42.35195595,98,Gages Lake,Census Designated Place,IL,17,1728248, ,6,10088,10198,8599,390,34,614,5,872,287,269,5063,5135,562,728,805,839,524,1075,1504,2033,1219,556,282,71,38.9,37.5,40.1,3755,2.71,451,542,1114,1061,98,250,2750,3.18,3977,222,3131,624
-90.37430249,40.951992272,99,Galesburg,city,IL,17,1728326, ,6,30815,32195,26121,3698,80,290,9,2237,946,1051,16246,15949,1765,1831,1659,2293,2787,4098,3638,4275,4026,2643,2082,1098,39.6,37.1,42.7,13008,2.19,2507,3194,1653,3196,338,1318,7236,2.86,14280,1272,7934,5074
-88.3242041939999,41.8831084400001,100,Geneva,city,IL,17,1728872, ,6,22208,21495,20371,109,14,472,4,1043,256,269,10538,10957,1091,1532,1909,1808,934,1772,2942,4193,2903,1248,814,349,41.4,40.2,42.6,7865,2.72,822,1101,2505,2511,112,407,5927,3.18,8278,413,6580,1285
-89.971498535,38.7644498780001,101,Glen Carbon,village,IL,17,1729639, ,6,13324,12934,11348,961,45,260,4,283,79,237,6252,6682,750,856,863,854,1221,1664,1670,1754,1478,798,595,431,36.6,34.2,38.8,5138,2.49,719,1008,1292,1496,103,295,3402,3.02,5471,333,3653,1485
-88.0884895,41.9182050850001,102,Glendale Heights,village,IL,17,1729730, ,6,34877,34208,17953,2005,206,7575,24,10512,5271,1174,17407,16801,2646,2610,2318,2468,2587,6190,5000,4473,3439,1666,641,170,32.2,31.4,33,11257,3.04,1749,1331,3286,2759,367,880,8132,3.58,11864,607,7605,3652
-88.0633656209999,41.8670823620001,103,Glen Ellyn,village,IL,17,1729756, ,6,28122,27450,23810,810,36,1780,3,1801,564,447,13280,14170,1764,2208,2241,1971,1209,2564,3730,4687,3475,1728,1271,602,40.3,38.4,41.7,10424,2.63,1207,1901,3213,2976,144,485,7309,3.23,11051,627,7872,2552
-87.8216552649999,42.082712476,104,Glenview,village,IL,17,1729938, ,6,46425,44692,37201,451,54,5569,27,2584,682,708,21196,23496,2312,3391,3309,2795,1601,2929,5680,7341,6517,4090,2935,1792,45.5,43.7,46.9,16783,2.62,1433,3024,4890,5829,172,571,12309,3.15,17746,963,14151,2632
-90.2158997709999,38.958248301,105,Godfrey,village,IL,17,1730094, ,6,18074,17982,16652,841,45,134,3,270,64,243,8758,9224,919,1043,1100,1013,881,1801,2203,2838,2497,1827,1314,546,45.1,43.7,46.3,7304,2.4,934,1249,1505,2691,154,347,5101,2.86,7708,404,6093,1211
-90.146390195,38.7047615340001,106,Granite City,city,IL,17,1730926, ,6,29047,29849,26722,1632,114,156,11,1489,589,625,14487,15362,1899,1899,1868,1979,1977,4085,3724,4473,3470,2104,1696,675,38.2,36.7,39.6,12214,2.42,2003,2359,2105,3068,426,1213,7791,3,13578,1364,8557,3657
-88.0444725,42.321773195,107,Grayslake,village,IL,17,1731121, ,6,20879,20957,17548,691,53,1415,5,1853,716,529,10149,10808,1460,1716,1893,1585,881,2605,3437,3730,1960,997,513,180,36.1,34.9,37.2,7709,2.72,854,1201,2626,2025,154,518,5637,3.23,8202,493,6078,1631
-87.938900453,42.3707637200001,108,Gurnee,village,IL,17,1732018, ,6,31407,31295,22924,2443,93,3625,14,3665,1206,990,14967,16328,1986,2466,2740,2394,1421,3429,4932,5655,3517,1548,877,330,37.7,36.7,38.7,11536,2.71,1306,1921,3684,3020,212,849,8282,3.26,12031,495,8717,2819
-88.144550543,41.9818639060001,109,Hanover Park,village,IL,17,1732746, ,6,38810,37973,22207,2674,397,5764,9,14532,5622,1300,19194,18779,3001,3019,3156,3193,2787,5919,5611,5289,3683,1558,613,144,31.5,30.7,32.2,10921,3.48,991,893,3953,2758,447,972,8997,3.79,11483,562,8636,2285
-87.652303659,41.607446834,110,Harvey,city,IL,17,1733383, ,6,24172,25282,2516,19170,72,216,10,4799,2864,434,12323,12959,2088,2226,2247,2277,1909,3297,3137,3005,2455,1611,776,254,30.8,29.2,32.3,7947,3.15,1179,1075,1327,1069,382,1736,5664,3.75,9805,1858,3985,3962
-87.689923241,41.573116166,111,Hazel Crest,village,IL,17,1733695, ,6,14004,14100,1443,12009,33,92,0,527,235,288,6292,7808,870,989,1205,1349,867,1501,1774,2058,1763,949,454,321,36.5,32.7,39.1,5003,2.81,513,916,838,967,158,963,3562,3.39,5431,428,3668,1335
-89.03049917,37.7986055490001,112,Herrin,city,IL,17,1734358, ,6,12822,12501,11728,313,24,126,2,264,64,244,5921,6580,862,911,774,769,779,1673,1577,1702,1454,1031,670,299,37.9,36.7,39.2,5271,2.34,833,1096,950,1364,185,529,3311,2.91,5751,480,3525,1746
-87.8281163789999,41.7247869600001,113,Hickory Hills,city,IL,17,1734514, ,6,14263,14049,12364,472,16,365,0,1777,559,273,6994,7055,832,825,877,1003,968,1875,1796,2137,1813,1118,607,198,38.8,37.6,40.2,5225,2.67,781,767,1257,1563,111,304,3665,3.24,5487,262,3766,1459
-87.805668473,42.178010521,114,Highland Park,city,IL,17,1734722, ,6,29693,29763,27099,548,54,864,9,2167,748,441,14396,15367,1573,2243,2403,1968,872,1801,3789,4810,4547,2938,1939,880,45.5,44.4,46.4,11410,2.59,1068,1814,3258,4175,166,474,8516,3.03,12256,846,9447,1963
-87.927308936,41.8005438920001,115,Hinsdale,village,IL,17,1735307, ,6,17358,16816,15135,216,6,1077,9,592,87,286,8217,8599,974,1648,1852,1540,511,692,2236,3338,2093,983,612,337,41.3,40.7,41.7,5488,3.03,381,605,2351,1664,65,226,4501,3.43,5966,478,4746,742
-88.123072468,42.062891676,116,Hoffman Estates,village,IL,17,1735411, ,7,52964,51895,33270,2478,120,11760,8,7297,2900,1359,25572,26323,3416,3619,3608,3525,3033,7282,7679,8395,6475,2853,1340,670,36.9,35.7,38.1,18132,2.84,2131,2290,5620,5487,368,1092,13689,3.3,18970,838,13954,4178
-87.9495024139999,41.6041300460001,117,Homer Glen,village,IL,17,1735835, ,6,24540,24220,23134,139,19,423,5,1189,238,262,12073,12147,1228,1569,1850,1922,1357,1978,3021,4569,3847,1683,763,433,42.6,41.6,43.5,8068,3,525,723,2725,3405,106,211,6809,3.31,8389,321,7631,437
-87.660961411,41.559098683,118,Homewood,village,IL,17,1735879, ,6,19660,19323,11498,6594,22,274,1,1133,410,524,8970,10353,988,1152,1465,1618,975,1916,2486,3299,2630,1279,1024,491,41.5,38.8,43.5,7558,2.52,898,1502,1735,1904,136,741,5143,3.12,7970,412,6286,1272
-88.433356981,42.1601823,119,Huntley,village,IL,17,1736750, ,6,26421,24291,21741,301,74,1266,1,1862,501,407,11490,12801,1520,1834,1595,1088,594,1907,3710,2210,2751,4385,2210,487,44.7,42.8,47.5,9893,2.46,849,1910,2432,3936,111,283,7108,2.94,10499,606,9019,874
-90.231307223,39.7288140480001,120,Jacksonville,city,IL,17,1738115, ,6,19103,19446,16592,1992,54,129,0,585,221,458,9898,9548,1108,1130,1034,1529,1833,2591,2113,2731,2208,1495,1070,604,37.4,34.9,40.7,7357,2.23,1383,1766,1042,1814,214,739,4174,2.88,8162,805,4444,2913
-88.082219642,41.524433413,121,Joliet,city,IL,17,1738570, ,8,150572,147433,99494,23562,475,2841,30,41042,16687,4344,72892,74541,13080,13107,12175,11357,9166,22820,23746,17969,11698,6210,4048,2057,31.7,30.9,32.5,48019,3.01,6195,6738,15516,9969,1630,4770,34900,3.56,51285,3266,35417,12602
-87.833016444,41.748785738,122,Justice,village,IL,17,1738830, ,6,13110,12926,8977,2926,40,230,6,1595,472,275,6187,6739,1038,966,871,878,941,2305,1642,1848,1450,549,343,95,32.6,32.1,33.1,4764,2.71,702,722,1073,1027,135,640,3328,3.26,5176,412,2545,2219
-87.8639712629999,41.1004853680001,123,Kankakee,city,IL,17,1738934, ,6,26482,27537,12563,11244,87,181,3,5107,2564,895,13475,14062,2431,2252,1957,1976,2019,4148,3345,3457,2702,1499,1086,665,32.4,31.1,33.7,9646,2.67,1627,1979,1558,1572,355,1722,6001,3.38,10935,1289,4753,4893
-89.925703897,41.2399149770001,124,Kewanee,city,IL,17,1739727, ,6,12723,12916,11241,633,38,51,4,1350,624,325,6372,6544,901,886,910,1061,776,1543,1451,1787,1482,921,783,415,37.7,34.5,40.7,5188,2.4,863,1082,906,1279,185,549,3216,3.03,5887,699,3556,1632
-87.874145119,41.807214512,125,La Grange,village,IL,17,1740767, ,6,15492,15550,13983,759,21,214,0,998,291,282,7480,8070,1061,1444,1371,1064,492,1258,2300,2678,1916,946,683,337,40.3,38.6,41.6,5650,2.7,580,1023,1871,1498,92,287,4039,3.3,5944,294,4574,1076
-87.8811229999999,41.826771277,126,La Grange Park,village,IL,17,1740793, ,6,13821,13579,12279,530,19,263,1,929,237,250,6174,7405,813,919,956,767,549,1208,1820,2103,1576,895,956,1017,43.7,41.1,45.8,5416,2.41,625,1336,1367,1464,74,258,3450,3.11,5830,414,3904,1512
-87.8596162329999,42.2380462460001,127,Lake Forest,city,IL,17,1741105, ,6,19270,19375,17846,213,28,904,1,542,132,251,9344,10031,762,1375,1775,1849,1184,729,1847,3511,2964,1680,1143,556,45.5,45,46,6763,2.68,540,974,2099,2634,69,222,5247,3.11,7444,681,5937,826
-88.3459288509999,42.1771168270001,128,Lake in the Hills,village,IL,17,1741183, ,6,29046,28965,25117,578,75,1519,12,3358,1048,616,14399,14566,2347,2652,2711,2114,1261,3891,5770,4400,2306,1017,399,97,33.9,33.6,34.2,9544,3.03,997,949,3970,2395,219,578,7567,3.44,9885,341,8711,833
-88.087244469,42.1958099220001,129,Lake Zurich,village,IL,17,1741742, ,6,19943,19631,17015,189,23,1444,12,1521,619,329,9695,9936,1280,1538,1695,1614,915,1846,3045,3785,2346,870,448,249,38.5,37.4,39.6,6563,2.96,556,635,2591,2014,104,364,5361,3.32,6789,226,5751,812
-87.5395545,41.564130197,130,Lansing,village,IL,17,1742028, ,6,28434,28331,16696,8949,65,267,5,4103,1730,619,13376,14955,1682,1906,2105,2138,1602,3561,3664,4440,3390,1880,1359,604,38.2,36.1,39.9,10957,2.58,1459,1994,2162,2798,325,1205,7472,3.16,11741,784,7896,3061
-87.98260876,41.6720052260001,131,Lemont,village,IL,17,1742795, ,6,16882,16000,15340,58,14,260,2,822,149,177,7736,8264,804,1111,1331,1189,750,1299,2175,2925,2008,1220,677,511,42.4,41.1,43.6,5722,2.76,561,824,1810,1947,83,225,4329,3.25,6102,380,4782,940
-87.967392617,42.2872355540001,132,Libertyville,village,IL,17,1743250, ,6,20371,20315,18303,249,32,1164,8,836,213,346,9794,10521,1035,1466,1850,1538,684,1486,2794,3797,2841,1468,831,525,42.9,41.5,44.1,7586,2.63,827,1249,2406,2358,87,339,5501,3.16,8080,494,6046,1540
-89.3727782129999,40.150708675,133,Lincoln,city,IL,17,1743536, ,6,13843,14504,13472,551,30,118,0,336,67,266,6948,7556,871,911,807,1226,1267,1725,1543,1905,1701,1156,877,515,38,35.2,40.6,5877,2.25,1015,1301,872,1544,246,552,3523,2.83,6411,534,3794,2083
-87.733629247,42.0054593560001,134,Lincolnwood,village,IL,17,1743744, ,6,12734,12590,8425,134,9,3358,3,859,290,371,6031,6559,570,724,895,879,735,1091,1308,1814,1784,1219,993,578,45.5,43.5,47.1,4341,2.89,300,711,1157,1670,57,145,3326,3.4,4640,299,3763,578
-88.0280000389999,42.4090538930001,135,Lindenhurst,village,IL,17,1743770, ,6,14453,14462,12846,341,35,656,4,984,273,307,7076,7386,898,1328,1415,1053,508,1399,2618,2545,1486,652,332,228,37.7,36.8,38.4,5002,2.87,470,611,1891,1428,92,272,3910,3.31,5215,213,4417,585
-88.0879426929999,41.7926079850001,136,Lisle,village,IL,17,1743939, ,6,22884,22390,17392,1261,20,2674,8,1690,554,481,11064,11326,1180,1264,1371,1582,1762,3476,2897,3575,2834,1246,657,546,37,35.4,38.6,9304,2.32,1875,1960,2008,2356,156,452,5444,3.05,9915,611,5507,3797
-88.0298483449999,41.5888029330001,137,Lockport,city,IL,17,1744225, ,6,25575,24839,23237,350,37,334,7,2025,534,340,12252,12587,2128,2188,1840,1608,1126,3872,4223,3521,2143,1222,679,289,34.2,33.5,34.8,8857,2.79,1139,1185,3009,2327,196,508,6510,3.3,9252,395,7452,1405
-88.016043081,41.8733511090001,138,Lombard,village,IL,17,1744407, ,6,44360,43165,34851,1967,55,4217,5,3487,1243,827,20825,22340,2605,2431,2533,2701,2660,6430,5862,6826,4973,2809,2088,1247,39,36.9,41,17405,2.45,2696,3704,3877,4761,300,863,10970,3.13,18454,1049,12621,4784
-89.056247621,42.3153889770001,139,Loves Park,city,IL,17,1745031, ,6,23559,23996,21311,944,64,628,3,1606,493,553,11632,12364,1550,1600,1643,1585,1448,3215,3517,3661,2683,1693,1025,376,37.7,36.4,39,9831,2.43,1563,1973,2057,2476,335,806,6257,3.02,10373,542,7094,2737
-87.819286728,41.812124296,140,Lyons,village,IL,17,1745434, ,6,10886,10729,8037,452,82,149,1,4113,1737,271,5380,5349,723,766,692,626,662,1710,1523,1516,1199,645,447,220,36.2,35.2,37.3,4060,2.63,755,694,824,866,138,359,2594,3.3,4376,316,2473,1587
-88.293195001,42.3385437860001,141,McHenry,city,IL,17,1745694, ,6,27285,26992,24372,200,94,420,5,3450,1477,424,13084,13908,1808,1947,1960,1940,1470,3557,4051,4250,2918,1580,957,554,37.1,35.7,38.4,10075,2.66,1305,1759,2725,2768,268,666,6970,3.2,10741,666,7719,2356
-89.043314503,42.360701202,142,Machesney Park,village,IL,17,1745726, ,6,23637,23499,21494,666,57,365,7,1172,382,528,11754,11745,1469,1540,1648,1707,1283,2916,3450,3652,2919,1842,836,237,38.5,37.8,39.3,8893,2.64,1194,1133,2029,2798,359,720,6510,3.03,9351,458,7248,1645
-90.6703273859999,40.459609523,143,Macomb,city,IL,17,1745889, ,6,19838,19288,16543,1573,45,470,1,700,191,465,9717,9571,718,678,555,2533,6223,2129,1310,1458,1436,873,763,612,24.1,23.9,24.5,7472,2.05,2326,2231,779,1305,101,424,2895,2.76,8200,728,3134,4338
-88.927669199,37.717474251,144,Marion,city,IL,17,1746916, ,6,17430,17193,15093,1278,69,262,4,445,147,340,8247,8946,1130,1072,1014,1017,1073,2302,2026,2209,2100,1540,1139,571,39.7,37.5,42.1,7438,2.23,1207,1740,1175,1960,218,705,4464,2.86,8273,835,4484,2954
-87.690824799,41.600060592,145,Markham,city,IL,17,1747007, ,6,12704,12508,1594,10129,26,85,8,837,404,262,5834,6674,819,993,1095,1229,803,1454,1583,1632,1326,848,548,178,34.1,31.3,36.3,3978,3.14,378,488,693,766,155,843,3093,3.56,4384,406,2915,1063
-87.749785373,41.5083611100001,146,Matteson,village,IL,17,1747540, ,6,19165,19009,3089,14952,39,193,9,813,304,423,8708,10301,1123,1309,1660,1553,976,2023,2707,2942,2462,1329,672,253,38.2,35.2,40.3,6735,2.8,581,1126,1549,1694,183,960,5017,3.3,7086,351,5593,1142
-88.378086523,39.4821130500001,147,Mattoon,city,IL,17,1747553, ,6,18358,18555,17528,449,39,125,2,331,94,318,8876,9679,1228,1096,1151,1324,1298,2447,2099,2547,2122,1432,1189,622,38.4,36.1,40.8,8161,2.22,1571,1950,1224,1894,251,777,4598,2.87,8941,780,4813,3348
-87.844186733,41.879782698,148,Maywood,village,IL,17,1747774, ,6,24264,24090,3024,17924,84,122,0,4999,2492,444,11437,12653,1775,1815,1923,2021,1755,3229,2970,3174,2601,1653,927,247,33.5,31.5,35.5,7407,3.24,833,1021,1462,1243,318,1383,5538,3.77,8393,986,4521,2886
-87.864293866,41.90289728,149,Melrose Park,village,IL,17,1748242, ,6,25983,25411,14472,1489,118,456,5,17675,8076,795,12733,12678,2424,2186,1956,1715,1922,4136,3638,2883,2074,1254,821,402,31,30.4,31.7,7958,3.19,1128,1109,2417,1377,438,771,5701,3.79,8525,567,3969,3989
-87.724247635,41.625434612,150,Midlothian,village,IL,17,1748892, ,6,14761,14819,10982,1662,48,215,4,3043,1473,435,7381,7438,1058,1089,1092,1072,978,2163,1963,2347,1629,832,429,167,34.8,33.6,36.1,5201,2.83,767,696,1303,1244,209,486,3714,3.35,5501,300,4107,1094
-88.279727485,41.4477476600001,151,Minooka,village,IL,17,1749607, ,6,11815,10924,9730,355,22,133,2,1391,443,239,5387,5537,1054,1050,1011,843,449,1857,1880,1411,846,350,136,37,31.3,31.2,31.4,3485,3.13,318,273,1492,900,111,261,2884,3.46,3695,210,3089,396
-87.878680846,41.5321236240001,152,Mokena,village,IL,17,1749854, ,6,19673,18740,17715,242,24,382,5,903,170,202,9255,9485,1104,1330,1667,1578,1028,1896,2563,3557,2303,1073,493,148,38.6,37.2,39.8,6358,2.95,555,666,2184,2181,97,338,5120,3.33,6585,227,5703,655
-90.48868304,41.4920391650001,153,Moline,city,IL,17,1749867, ,6,43607,43483,36103,2251,113,1034,9,6764,2554,1419,21018,22465,2832,2635,2754,2800,2599,5936,5261,6052,5594,3415,2448,1157,39.2,37.5,40.8,18573,2.32,3202,3961,3299,4930,546,1544,11358,2.95,19856,1283,12413,6160
-88.3346870029999,41.7289439560001,154,Montgomery,village,IL,17,1750218, ,6,19521,18438,13888,1539,69,588,6,4923,1727,621,9012,9426,2052,1891,1516,1032,810,3543,3188,1883,1309,653,402,159,31.2,30.7,31.6,5998,3.07,595,739,2436,1333,175,423,4650,3.52,6326,328,5103,895
-88.431601131,41.374681802,155,Morris,city,IL,17,1750491, ,6,13872,13636,12702,140,33,98,4,1306,476,183,6616,7020,938,919,927,885,787,1904,1840,1953,1540,875,667,401,37.6,36.5,38.7,5501,2.44,956,1033,1192,1448,169,419,3491,3.05,6010,509,3281,2220
-89.466968794,40.6147431260001,156,Morton,village,IL,17,1750621, ,6,16885,16267,15661,112,30,210,3,271,91,160,7832,8435,1093,1068,994,976,823,2007,1869,2264,2089,1423,1116,545,41.5,39.6,43.3,6622,2.41,899,1201,1560,2307,121,301,4507,2.95,6973,351,5109,1513
-87.789005372,42.042326888,157,Morton Grove,village,IL,17,1750647, ,6,23723,23270,15402,280,42,6527,10,1504,391,618,11112,12158,1171,1182,1215,1342,1200,2514,2750,3542,3561,2356,1709,728,45.8,44,47.3,8630,2.68,821,1403,2091,3315,94,268,6401,3.2,9036,406,7853,777
-87.9374688629999,42.064360766,158,Mount Prospect,village,IL,17,1751089, ,7,55176,54167,41715,1282,196,6339,16,8408,3533,1086,26729,27438,3409,3418,3464,3203,2840,7214,7562,8170,6303,4221,3244,1119,39.7,37.9,41.5,20564,2.63,2535,3450,5440,6549,362,919,14544,3.15,21836,1272,14893,5671
-88.917203806,38.314795346,159,Mount Vernon,city,IL,17,1751180, ,6,14784,15277,12315,2250,42,160,4,369,108,398,7110,8167,1148,984,961,1046,953,1977,1690,1911,1855,1204,922,626,38.3,35.7,40.9,6702,2.23,1206,1676,905,1470,226,814,3781,2.92,7534,832,3756,2946
-88.011412158,42.269560121,160,Mundelein,village,IL,17,1751349, ,6,32015,31064,22457,471,203,2724,10,9344,4404,795,15744,15320,2325,2190,2286,2382,1800,4493,4521,5044,3392,1552,819,260,35.1,33.9,36.5,10507,2.94,1195,1354,3453,3017,300,573,7927,3.38,10992,485,8195,2312
-88.152701248,41.7723700330001,161,Naperville,city,IL,17,1751622, ,8,145798,141853,108447,6612,212,21170,32,7574,2113,3267,68981,72872,8171,11429,12992,11665,6860,14698,21726,25869,16143,6761,3624,1915,37.7,36.6,38.6,50009,2.79,5385,7007,18214,14167,672,2581,37561,3.28,52270,2261,37947,12062
-87.970728707,41.5086115220001,162,New Lenox,village,IL,17,1752584, ,6,26361,24394,23473,165,45,186,1,1396,250,274,12027,12367,1640,2176,2311,2081,1154,2471,4004,4187,2372,1151,618,229,36,35,37,8000,3.04,649,789,3189,2393,159,431,6547,3.41,8244,244,7233,767
-87.81151998,42.028508973,163,Niles,village,IL,17,1753000, ,6,30236,29803,22728,411,33,4977,8,2582,1016,630,14078,15725,1213,1313,1491,1533,1570,3070,3376,4385,4196,3006,2843,1807,48.2,45.3,50.7,11906,2.41,1617,2619,2280,3757,141,437,7658,3.09,12572,666,8836,3070
-88.9815975,40.516674998,164,Normal,town,IL,17,1753234, ,7,55570,52497,44660,4257,79,1687,23,2133,579,1212,24737,27760,2742,2722,2395,6762,13465,6493,4888,4932,3771,2034,1460,833,24.3,24.3,24.3,17993,2.45,3884,4486,3423,3804,340,1208,9576,3.01,18816,823,10261,7732
-87.8239305,41.96681103,165,Norridge,village,IL,17,1753377, ,6,14795,14572,13406,73,18,586,1,1073,336,152,6885,7687,552,649,743,894,838,1552,1689,2177,1870,1289,1497,822,46.8,44.1,49.5,5661,2.5,678,1131,1095,1865,80,227,3845,3.11,5960,299,4636,1025
-88.341554443,41.8082807850001,166,North Aurora,village,IL,17,1753442, ,6,17777,16760,13621,872,36,822,6,2514,914,489,8149,8611,1362,1373,1201,933,760,2340,2883,2544,1797,816,547,204,36.4,36.1,36.7,5859,2.8,706,812,1916,1711,122,308,4319,3.28,6106,247,4920,939
-87.8353045049999,42.129491945,167,Northbrook,village,IL,17,1753481, ,6,34159,33170,28549,210,12,3875,4,828,118,402,15865,17305,1488,2183,2494,2184,1071,1775,3850,5462,5217,3519,2622,1305,47.9,46.6,49.1,12642,2.57,950,2166,3607,4905,103,389,9522,3.03,13434,792,11247,1395
-87.859627847,42.317201955,168,North Chicago,city,IL,17,1753559, ,6,30593,32574,15601,9746,231,1224,43,8857,4333,1396,19696,12878,2188,1894,1597,5346,8039,5888,2566,2103,1544,787,480,142,23.3,22.9,24.4,6620,3,1144,1075,1700,903,254,985,4381,3.73,7745,1125,2454,4166
-87.9054702669999,41.9143105160001,169,Northlake,city,IL,17,1753871, ,6,12611,12323,8250,397,57,344,4,6520,2916,355,5998,6325,809,801,910,973,857,1607,1571,1822,1256,706,529,482,36.3,34.7,38,3983,3.03,539,665,1141,884,136,254,2765,3.72,4274,291,2843,1140
